Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
20,2011-07-29,1858440.92,0,77.0,3.83,208.656,7.274
20,2011-08-05,2189353.63,0,78.0,3.84,208.719,7.274
20,2011-08-12,2052246.4,0,74.0,3.81,208.782,7.274
20,2011-08-19,1990017.93,0,71.0,3.75,208.842,7.274
20,2011-08-26,1933577.2,0,70.0,3.7,208.902,7.274
20,2011-09-02,2141765.98,0,71.0,3.7,208.963,7.274
20,2011-09-09,2050542.56,1,69.0,3.74,209.023,7.274
20,2011-09-16,1979009.46,0,64.0,3.74,209.189,7.274
20,2011-09-23,1888119.7,0,62.0,3.71,209.499,7.274
20,2011-09-30,1945808.26,0,63.0,3.64,209.808,7.274
20,2011-10-07,2135982.79,0,52.0,3.58,210.117,7.082
20,2011-10-14,2010107.68,0,63.0,3.54,210.403,7.082
20,2011-10-21,2104241.9,0,54.0,3.57,210.547,7.082
20,2011-10-28,2065421.52,0,49.0,3.57,210.692,7.082
20,2011-11-04,2284106.6,0,44.0,3.55,210.836,7.082
20,2011-11-11,2269975.85,0,47.0,3.53,210.981,7.082
20,2011-11-18,2169933.82,0,49.0,3.53,211.185,7.082
20,2011-11-25,2906233.25,1,46.0,3.49,211.412,7.082
20,2011-12-02,2298776.83,0,46.0,3.45,211.639,7.082
20,2011-12-09,2546123.78,0,42.0,3.42,211.867,7.082
20,2011-12-16,2762816.65,0,37.0,3.41,212.069,7.082
20,2011-12-23,3555371.03,0,40.0,3.39,212.236,7.082
20,2011-12-30,2043245.0,1,36.0,3.39,212.404,7.082
20,2012-01-06,1964701.94,0,33.0,3.42,212.571,6.961
20,2012-01-13,1911510.64,0,38.0,3.51,212.739,6.961
20,2012-01-20,1892775.94,0,28.0,3.53,212.834,6.961
20,2012-01-27,1761016.51,0,37.0,3.57,212.929,6.961
20,2012-02-03,2203523.2,0,40.0,3.62,213.024,6.961
20,2012-02-10,2462978.28,1,33.0,3.64,213.119,6.961
20,2012-02-17,2309025.16,0,31.0,3.7,213.273,6.961
20,2012-02-24,2045837.55,0,40.0,3.74,213.473,6.961
20,2012-03-02,2148822.76,0,40.0,3.82,213.672,6.961
20,2012-03-09,2139265.4,0,41.0,3.85,213.871,6.961
20,2012-03-16,2064991.71,0,54.0,3.86,214.017,6.961
20,2012-03-23,1992436.96,0,66.0,3.9,214.091,6.961
20,2012-03-30,2074721.74,0,52.0,3.95,214.165,6.961
20,2012-04-06,2565259.92,0,50.0,4.0,214.239,7.139
20,2012-04-13,2045396.06,0,46.0,4.04,214.313,7.139
20,2012-04-20,1884427.84,0,60.0,4.03,214.368,7.139
20,2012-04-27,1886503.93,0,48.0,4.0,214.422,7.139
20,2012-05-04,2163510.89,0,63.0,3.95,214.477,7.139
20,2012-05-11,2168097.11,0,63.0,3.89,214.532,7.139
20,2012-05-18,2039222.26,0,61.0,3.85,214.549,7.139
20,2012-05-25,2114989.0,0,70.0,3.8,214.55,7.139
20,2012-06-01,2143126.59,0,74.0,3.74,214.551,7.139
20,2012-06-08,2231962.13,0,62.0,3.69,214.553,7.139
20,2012-06-15,2165160.29,0,72.0,3.62,214.565,7.139
20,2012-06-22,2060588.69,0,77.0,3.56,214.606,7.139
20,2012-06-29,2055952.61,0,74.0,3.51,214.647,7.139
20,2012-07-06,2358055.3,0,79.0,3.48,214.687,7.28
20,2012-07-13,2134680.12,0,78.0,3.52,214.728,7.28
20,2012-07-20,1970170.29,0,76.0,3.57,214.733,7.28
20,2012-07-27,1911559.1,0,75.0,3.65,214.738,7.28
20,2012-08-03,2094515.71,0,75.0,3.65,214.743,7.28
20,2012-08-10,2144245.39,0,75.0,3.72,214.748,7.28
20,2012-08-17,2045061.22,0,70.0,3.81,214.826,7.28
20,2012-08-24,2005341.43,0,68.0,3.83,214.957,7.28
20,2012-08-31,2062481.56,0,73.0,3.87,215.088,7.28
20,2012-09-07,2080529.06,1,76.0,3.91,215.219,7.28
20,2012-09-14,2047949.98,0,65.0,3.95,215.358,7.28
20,2012-09-21,2028587.24,0,61.0,4.04,215.548,7.28
20,2012-09-28,2008350.58,0,59.0,4.0,215.737,7.28
20,2012-10-05,2246411.89,0,61.0,3.98,215.926,7.293
20,2012-10-12,2162951.36,0,47.0,4.0,216.115,7.293
20,2012-10-19,1999363.49,0,56.0,3.97,216.146,7.293
20,2012-10-26,2031650.55,0,60.0,3.88,216.152,7.293
21,2010-02-05,798593.88,0,39.0,2.57,210.753,8.324
21,2010-02-12,809321.44,1,38.0,2.55,210.898,8.324
21,2010-02-19,867283.25,0,40.0,2.51,210.945,8.324
21,2010-02-26,749597.24,0,45.0,2.56,210.976,8.324
21,2010-03-05,747444.32,0,49.0,2.62,211.007,8.324
21,2010-03-12,712312.89,0,57.0,2.67,211.038,8.324
21,2010-03-19,727070.0,0,55.0,2.72,210.873,8.324
21,2010-03-26,686497.53,0,52.0,2.73,210.677,8.324
21,2010-04-02,753664.12,0,64.0,2.72,210.48,8.2
21,2010-04-09,751181.4,0,66.0,2.77,210.283,8.2
21,2010-04-16,716026.51,0,68.0,2.81,210.15,8.2
21,2010-04-23,718780.59,0,64.0,2.8,210.1,8.2
21,2010-04-30,680532.69,0,67.0,2.78,210.051,8.2
21,2010-05-07,744969.42,0,71.0,2.84,210.001,8.2
21,2010-05-14,723559.88,0,73.0,2.85,209.998,8.2
21,2010-05-21,753361.72,0,74.0,2.83,210.277,8.2
21,2010-05-28,755214.26,0,81.0,2.76,210.555,8.2
21,2010-06-04,806012.48,0,83.0,2.7,210.834,8.2
21,2010-06-11,784305.55,0,84.0,2.67,211.112,8.2
21,2010-06-18,785104.29,0,86.0,2.64,211.11,8.2
21,2010-06-25,769848.75,0,87.0,2.65,210.995,8.2
21,2010-07-02,711470.8,0,82.0,2.67,210.88,8.099
21,2010-07-09,714677.47,0,82.0,2.64,210.766,8.099
21,2010-07-16,755098.41,0,86.0,2.62,210.758,8.099
21,2010-07-23,765823.48,0,87.0,2.61,210.892,8.099
21,2010-07-30,715876.27,0,84.0,2.64,211.026,8.099
21,2010-08-06,739279.19,0,90.0,2.63,211.161,8.099
21,2010-08-13,793589.18,0,90.0,2.69,211.295,8.099
21,2010-08-20,848873.28,0,90.0,2.66,211.26,8.099
21,2010-08-27,855882.57,0,86.0,2.62,211.224,8.099
21,2010-09-03,727772.8,0,83.0,2.58,211.189,8.099
21,2010-09-10,674055.81,1,79.0,2.56,211.153,8.099
21,2010-09-17,684340.86,0,83.0,2.58,211.181,8.099
21,2010-09-24,671688.06,0,81.0,2.62,211.255,8.099
21,2010-10-01,677158.39,0,70.0,2.6,211.33,8.163
21,2010-10-08,680579.49,0,66.0,2.63,211.404,8.163
21,2010-10-15,693412.05,0,69.0,2.72,211.471,8.163
21,2010-10-22,710668.45,0,71.0,2.72,211.519,8.163
21,2010-10-29,731756.65,0,68.0,2.72,211.566,8.163
21,2010-11-05,719888.76,0,59.0,2.69,211.614,8.163
21,2010-11-12,735796.38,0,61.0,2.73,211.661,8.163
21,2010-11-19,756288.89,0,52.0,2.77,211.547,8.163
21,2010-11-26,1245628.61,1,63.0,2.74,211.406,8.163
21,2010-12-03,829210.73,0,50.0,2.71,211.266,8.163
21,2010-12-10,943891.64,0,46.0,2.84,211.125,8.163
21,2010-12-17,1147556.83,0,49.0,2.87,211.065,8.163
21,2010-12-24,1587257.78,0,51.0,2.89,211.065,8.163
21,2010-12-31,672903.23,1,47.0,2.94,211.065,8.163
21,2011-01-07,629152.06,0,44.0,2.98,211.065,8.028
21,2011-01-14,650789.13,0,34.0,2.98,211.118,8.028
21,2011-01-21,663941.73,0,43.0,3.02,211.486,8.028
21,2011-01-28,649878.29,0,44.0,3.01,211.855,8.028
21,2011-02-04,596218.24,0,36.0,2.99,212.224,8.028
21,2011-02-11,771908.51,1,35.0,3.02,212.593,8.028
21,2011-02-18,884701.92,0,60.0,3.04,212.903,8.028
21,2011-02-25,768313.85,0,61.0,3.06,213.19,8.028
21,2011-03-04,796277.72,0,60.0,3.29,213.478,8.028
21,2011-03-11,763479.9,0,55.0,3.46,213.765,8.028
21,2011-03-18,793569.0,0,63.0,3.49,214.016,8.028
21,2011-03-25,753711.32,0,70.0,3.47,214.252,8.028
21,2011-04-01,732056.37,0,56.0,3.52,214.489,7.931
21,2011-04-08,744782.89,0,69.0,3.62,214.725,7.931
21,2011-04-15,768390.05,0,71.0,3.74,214.942,7.931
21,2011-04-22,801302.01,0,71.0,3.81,215.11,7.931
21,2011-04-29,783250.75,0,70.0,3.81,215.277,7.931
21,2011-05-06,718898.33,0,62.0,3.91,215.445,7.931
21,2011-05-13,754236.7,0,75.0,3.9,215.612,7.931
21,2011-05-20,744836.56,0,68.0,3.91,215.383,7.931
21,2011-05-27,744389.81,0,77.0,3.79,215.154,7.931
21,2011-06-03,773878.58,0,84.0,3.7,214.925,7.931
21,2011-06-10,794397.89,0,85.0,3.65,214.696,7.931
21,2011-06-17,823220.43,0,88.0,3.64,214.651,7.931
21,2011-06-24,771298.98,0,86.0,3.59,214.744,7.931
21,2011-07-01,784639.12,0,88.0,3.52,214.837,7.852
21,2011-07-08,734099.4,0,89.0,3.48,214.93,7.852
21,2011-07-15,728311.15,0,91.0,3.58,215.013,7.852
21,2011-07-22,784490.67,0,90.0,3.65,215.075,7.852
21,2011-07-29,751167.12,0,92.0,3.68,215.136,7.852
21,2011-08-05,783614.89,0,94.0,3.68,215.198,7.852
21,2011-08-12,776933.37,0,92.0,3.64,215.259,7.852
21,2011-08-19,855546.5,0,90.0,3.55,215.323,7.852
21,2011-08-26,821127.53,0,92.0,3.52,215.387,7.852
21,2011-09-02,705557.8,0,92.0,3.53,215.451,7.852
21,2011-09-09,653989.65,1,79.0,3.55,215.515,7.852
21,2011-09-16,653525.84,0,81.0,3.53,215.694,7.852
21,2011-09-23,681913.29,0,76.0,3.47,216.028,7.852
21,2011-09-30,651970.48,0,79.0,3.36,216.362,7.852
21,2011-10-07,663452.46,0,72.0,3.28,216.696,7.441
21,2011-10-14,671379.44,0,70.0,3.27,217.005,7.441
21,2011-10-21,729036.06,0,65.0,3.35,217.165,7.441
21,2011-10-28,738812.0,0,65.0,3.37,217.325,7.441
21,2011-11-04,767358.37,0,56.0,3.33,217.485,7.441
21,2011-11-11,757369.87,0,60.0,3.3,217.646,7.441
21,2011-11-18,737014.09,0,62.0,3.31,217.867,7.441
21,2011-11-25,1219263.4,1,56.0,3.24,218.113,7.441
21,2011-12-02,793184.25,0,49.0,3.17,218.359,7.441
21,2011-12-09,897747.13,0,41.0,3.16,218.605,7.441
21,2011-12-16,1027584.51,0,51.0,3.16,218.822,7.441
21,2011-12-23,1384552.17,0,47.0,3.11,219.0,7.441
21,2011-12-30,804362.36,1,45.0,3.13,219.177,7.441
21,2012-01-06,640181.86,0,48.0,3.16,219.355,7.057
21,2012-01-13,631181.25,0,45.0,3.26,219.533,7.057
21,2012-01-20,651178.2,0,52.0,3.27,219.626,7.057
21,2012-01-27,611258.71,0,51.0,3.29,219.719,7.057
21,2012-02-03,680725.43,0,56.0,3.36,219.812,7.057
21,2012-02-10,770652.79,1,47.0,3.41,219.905,7.057
21,2012-02-17,834663.52,0,45.0,3.51,220.065,7.057
21,2012-02-24,747099.07,0,55.0,3.56,220.276,7.057
21,2012-03-02,764385.4,0,59.0,3.63,220.487,7.057
21,2012-03-09,755084.4,0,57.0,3.67,220.697,7.057
21,2012-03-16,767338.32,0,63.0,3.73,220.85,7.057
21,2012-03-23,729759.97,0,63.0,3.79,220.924,7.057
21,2012-03-30,724798.76,0,68.0,3.84,220.999,7.057
21,2012-04-06,761956.58,0,69.0,3.89,221.074,6.891
21,2012-04-13,769319.04,0,69.0,3.89,221.148,6.891
21,2012-04-20,734858.91,0,67.0,3.88,221.202,6.891
21,2012-04-27,674829.58,0,69.0,3.81,221.256,6.891
21,2012-05-04,697645.32,0,78.0,3.75,221.31,6.891
21,2012-05-11,649945.54,0,74.0,3.69,221.363,6.891
21,2012-05-18,700554.16,0,72.0,3.63,221.38,6.891
21,2012-05-25,722891.24,0,79.0,3.56,221.383,6.891
21,2012-06-01,695439.83,0,79.0,3.5,221.385,6.891
21,2012-06-08,707895.72,0,79.0,3.45,221.388,6.891
21,2012-06-15,727049.04,0,82.0,3.39,221.401,6.891
21,2012-06-22,735870.0,0,82.0,3.35,221.441,6.891
21,2012-06-29,716341.39,0,88.0,3.29,221.481,6.891
21,2012-07-06,693013.59,0,85.0,3.23,221.522,6.565
21,2012-07-13,668132.36,0,83.0,3.26,221.562,6.565
21,2012-07-20,691200.33,0,84.0,3.31,221.57,6.565
21,2012-07-27,677789.14,0,88.0,3.41,221.579,6.565
21,2012-08-03,693785.85,0,92.0,3.42,221.587,6.565
21,2012-08-10,700272.01,0,90.0,3.49,221.595,6.565
21,2012-08-17,751963.81,0,86.0,3.57,221.675,6.565
21,2012-08-24,802003.61,0,78.0,3.62,221.808,6.565
21,2012-08-31,763867.59,0,84.0,3.64,221.942,6.565
21,2012-09-07,642827.29,1,88.0,3.73,222.075,6.565
21,2012-09-14,628494.63,0,76.0,3.72,222.217,6.565
21,2012-09-21,667151.46,0,72.0,3.72,222.417,6.565
21,2012-09-28,647097.65,0,80.0,3.67,222.616,6.565
21,2012-10-05,651768.91,0,70.0,3.62,222.816,6.17
21,2012-10-12,653043.44,0,62.0,3.6,223.015,6.17
21,2012-10-19,641368.14,0,69.0,3.59,223.06,6.17
21,2012-10-26,675202.87,0,70.0,3.51,223.078,6.17
22,2010-02-05,1033017.37,0,24.0,2.79,135.352,8.283
22,2010-02-12,1022571.25,1,28.0,2.77,135.411,8.283
22,2010-02-19,988467.61,0,32.0,2.75,135.466,8.283
22,2010-02-26,899761.48,0,36.0,2.75,135.52,8.283
22,2010-03-05,1009201.24,0,37.0,2.77,135.573,8.283
22,2010-03-12,967187.37,0,43.0,2.8,135.627,8.283
22,2010-03-19,966145.09,0,46.0,2.83,135.668,8.283
22,2010-03-26,1012075.12,0,49.0,2.83,135.707,8.283
22,2010-04-02,1177340.99,0,45.0,2.83,135.746,8.348
22,2010-04-09,1033171.07,0,57.0,2.85,135.786,8.348
22,2010-04-16,1000968.67,0,51.0,2.88,135.827,8.348
22,2010-04-23,969594.47,0,51.0,2.9,135.872,8.348
22,2010-04-30,977683.06,0,51.0,2.94,135.917,8.348
22,2010-05-07,1052973.28,0,64.0,2.98,135.962,8.348
22,2010-05-14,973585.33,0,51.0,2.98,136.01,8.348
22,2010-05-21,979977.89,0,60.0,2.96,136.08,8.348
22,2010-05-28,1103740.4,0,66.0,2.91,136.149,8.348
22,2010-06-04,1095539.13,0,69.0,2.86,136.218,8.348
22,2010-06-11,1061196.47,0,65.0,2.83,136.287,8.348
22,2010-06-18,1052895.25,0,67.0,2.8,136.324,8.348
22,2010-06-25,1095020.33,0,74.0,2.81,136.348,8.348
22,2010-07-02,1120259.71,0,73.0,2.82,136.372,8.433
22,2010-07-09,1092654.26,0,79.0,2.81,136.396,8.433
22,2010-07-16,988392.99,0,76.0,2.8,136.418,8.433
22,2010-07-23,974123.2,0,77.0,2.78,136.437,8.433
22,2010-07-30,970773.64,0,76.0,2.79,136.455,8.433
22,2010-08-06,1010326.14,0,74.0,2.79,136.474,8.433
22,2010-08-13,993097.43,0,75.0,2.81,136.493,8.433
22,2010-08-20,1017045.44,0,73.0,2.8,136.525,8.433
22,2010-08-27,1081420.96,0,69.0,2.77,136.557,8.433
22,2010-09-03,1074535.88,0,76.0,2.74,136.589,8.433
22,2010-09-10,924174.4,1,69.0,2.72,136.621,8.433
22,2010-09-17,918285.97,0,62.0,2.72,136.634,8.433
22,2010-09-24,902779.25,0,65.0,2.72,136.632,8.433
22,2010-10-01,905987.17,0,69.0,2.72,136.63,8.572
22,2010-10-08,1015051.62,0,56.0,2.78,136.628,8.572
22,2010-10-15,954401.46,0,55.0,2.88,136.64,8.572
22,2010-10-22,960998.52,0,50.0,2.92,136.689,8.572
22,2010-10-29,1025766.27,0,58.0,2.94,136.738,8.572
22,2010-11-05,1006888.16,0,44.0,2.94,136.786,8.572
22,2010-11-12,1043698.64,0,44.0,2.96,136.835,8.572
22,2010-11-19,985896.44,0,49.0,3.03,136.772,8.572
22,2010-11-26,1564502.26,1,45.0,3.07,136.69,8.572
22,2010-12-03,1230514.58,0,39.0,3.06,136.608,8.572
22,2010-12-10,1367202.84,0,28.0,3.13,136.526,8.572
22,2010-12-17,1527682.99,0,30.0,3.14,136.529,8.572
22,2010-12-24,1962445.04,0,30.0,3.15,136.597,8.572
22,2010-12-31,774262.28,1,28.0,3.18,136.665,8.572
22,2011-01-07,873954.7,0,33.0,3.19,136.733,8.458
22,2011-01-14,807535.52,0,25.0,3.22,136.803,8.458
22,2011-01-21,855001.02,0,27.0,3.23,136.887,8.458
22,2011-01-28,799369.15,0,21.0,3.24,136.971,8.458
22,2011-02-04,946060.98,0,26.0,3.24,137.054,8.458
22,2011-02-11,1009206.33,1,29.0,3.26,137.138,8.458
22,2011-02-18,975964.86,0,35.0,3.26,137.251,8.458
22,2011-02-25,911245.43,0,30.0,3.28,137.376,8.458
22,2011-03-04,997353.15,0,34.0,3.44,137.502,8.458
22,2011-03-11,944587.23,0,41.0,3.6,137.627,8.458
22,2011-03-18,926427.12,0,43.0,3.63,137.74,8.458
22,2011-03-25,933528.39,0,39.0,3.62,137.848,8.458
22,2011-04-01,951588.37,0,36.0,3.64,137.956,8.252
22,2011-04-08,969046.69,0,44.0,3.72,138.064,8.252
22,2011-04-15,1008557.04,0,49.0,3.82,138.165,8.252
22,2011-04-22,1152781.9,0,48.0,3.92,138.248,8.252
22,2011-04-29,926133.8,0,57.0,3.99,138.33,8.252
22,2011-05-06,1032076.06,0,54.0,4.08,138.413,8.252
22,2011-05-13,1001558.74,0,58.0,4.1,138.496,8.252
22,2011-05-20,970307.83,0,59.0,4.1,138.587,8.252
22,2011-05-27,1021568.34,0,63.0,4.03,138.678,8.252
22,2011-06-03,1125169.92,0,70.0,3.97,138.769,8.252
22,2011-06-10,1060868.49,0,70.0,3.92,138.861,8.252
22,2011-06-17,1042454.61,0,64.0,3.87,139.003,8.252
22,2011-06-24,1012584.2,0,69.0,3.85,139.183,8.252
22,2011-07-01,1077491.68,0,71.0,3.82,139.364,8.023
22,2011-07-08,1017050.65,0,74.0,3.78,139.544,8.023
22,2011-07-15,961953.57,0,75.0,3.83,139.701,8.023
22,2011-07-22,964683.8,0,78.0,3.88,139.797,8.023
22,2011-07-29,944958.69,0,75.0,3.9,139.893,8.023
22,2011-08-05,983232.96,0,75.0,3.9,139.99,8.023
22,2011-08-12,991779.2,0,75.0,3.88,140.086,8.023
22,2011-08-19,973004.91,0,71.0,3.82,140.129,8.023
22,2011-08-26,1181815.31,0,72.0,3.8,140.163,8.023
22,2011-09-02,912762.76,0,69.0,3.78,140.197,8.023
22,2011-09-09,1004434.54,1,69.0,3.81,140.231,8.023
22,2011-09-16,937420.65,0,68.0,3.81,140.274,8.023
22,2011-09-23,899834.75,0,62.0,3.76,140.327,8.023
22,2011-09-30,953314.16,0,70.0,3.68,140.381,8.023
22,2011-10-07,993436.67,0,56.0,3.63,140.435,7.706
22,2011-10-14,944337.32,0,63.0,3.58,140.478,7.706
22,2011-10-21,981567.22,0,59.0,3.62,140.462,7.706
22,2011-10-28,1099351.68,0,49.0,3.6,140.445,7.706
22,2011-11-04,1106575.59,0,43.0,3.59,140.428,7.706
22,2011-11-11,1051740.29,0,48.0,3.57,140.411,7.706
22,2011-11-18,1007579.44,0,51.0,3.57,140.413,7.706
22,2011-11-25,1535857.49,1,46.0,3.54,140.422,7.706
22,2011-12-02,1167621.14,0,49.0,3.5,140.431,7.706
22,2011-12-09,1308967.44,0,45.0,3.47,140.44,7.706
22,2011-12-16,1453153.33,0,39.0,3.44,140.47,7.706
22,2011-12-23,1863195.68,0,40.0,3.41,140.529,7.706
22,2011-12-30,982661.14,1,36.0,3.4,140.587,7.706
22,2012-01-06,895358.2,0,35.0,3.44,140.646,7.503
22,2012-01-13,855437.57,0,39.0,3.52,140.705,7.503
22,2012-01-20,897027.44,0,29.0,3.54,140.809,7.503
22,2012-01-27,786459.23,0,36.0,3.57,140.912,7.503
22,2012-02-03,958487.75,0,41.0,3.63,141.016,7.503
22,2012-02-10,1034448.07,1,36.0,3.66,141.12,7.503
22,2012-02-17,1004749.41,0,36.0,3.7,141.214,7.503
22,2012-02-24,912958.95,0,39.0,3.75,141.301,7.503
22,2012-03-02,974866.65,0,37.0,3.83,141.388,7.503
22,2012-03-09,991127.01,0,42.0,3.88,141.474,7.503
22,2012-03-16,966780.01,0,46.0,3.87,141.555,7.503
22,2012-03-23,992774.4,0,55.0,3.89,141.627,7.503
22,2012-03-30,965769.93,0,46.0,3.92,141.699,7.503
22,2012-04-06,1197489.66,0,46.0,3.96,141.771,7.671
22,2012-04-13,939118.24,0,50.0,4.03,141.843,7.671
22,2012-04-20,1000342.87,0,59.0,4.05,141.902,7.671
22,2012-04-27,922539.94,0,51.0,4.02,141.96,7.671
22,2012-05-04,1005083.31,0,51.0,3.99,142.018,7.671
22,2012-05-11,997868.63,0,57.0,3.95,142.076,7.671
22,2012-05-18,986612.02,0,62.0,3.9,142.097,7.671
22,2012-05-25,1047297.38,0,62.0,3.85,142.103,7.671
22,2012-06-01,1102857.37,0,70.0,3.8,142.11,7.671
22,2012-06-08,1061134.37,0,62.0,3.75,142.116,7.671
22,2012-06-15,1061219.19,0,67.0,3.68,142.129,7.671
22,2012-06-22,1112449.3,0,71.0,3.63,142.161,7.671
22,2012-06-29,1053881.78,0,71.0,3.58,142.192,7.671
22,2012-07-06,1097786.14,0,77.0,3.54,142.223,7.753
22,2012-07-13,971361.38,0,76.0,3.56,142.255,7.753
22,2012-07-20,991969.37,0,77.0,3.61,142.234,7.753
22,2012-07-27,925731.21,0,74.0,3.7,142.213,7.753
22,2012-08-03,1007257.83,0,73.0,3.7,142.192,7.753
22,2012-08-10,973812.79,0,77.0,3.77,142.171,7.753
22,2012-08-17,981273.26,0,75.0,3.84,142.216,7.753
22,2012-08-24,1060906.75,0,70.0,3.87,142.311,7.753
22,2012-08-31,1022270.86,0,72.0,3.88,142.405,7.753
22,2012-09-07,996628.8,1,73.0,3.92,142.5,7.753
22,2012-09-14,918049.28,0,66.0,3.99,142.594,7.753
22,2012-09-21,921612.53,0,63.0,4.06,142.68,7.753
22,2012-09-28,976479.51,0,62.0,4.02,142.766,7.753
22,2012-10-05,1009887.36,0,62.0,4.03,142.852,7.543
22,2012-10-12,1004039.84,0,54.0,4.03,142.938,7.543
22,2012-10-19,978027.95,0,55.0,4.0,142.863,7.543
22,2012-10-26,1094422.69,0,58.0,3.92,142.762,7.543
23,2010-02-05,1364721.58,0,15.0,2.79,131.528,5.892
23,2010-02-12,1380892.08,1,19.0,2.77,131.587,5.892
23,2010-02-19,1319588.04,0,27.0,2.75,131.637,5.892
23,2010-02-26,1198709.65,0,33.0,2.75,131.686,5.892
23,2010-03-05,1311175.93,0,33.0,2.77,131.735,5.892
23,2010-03-12,1408082.96,0,36.0,2.8,131.784,5.892
23,2010-03-19,1229008.32,0,43.0,2.83,131.824,5.892
23,2010-03-26,1310701.8,0,39.0,2.83,131.863,5.892
23,2010-04-02,1556627.62,0,40.0,2.83,131.902,5.435
23,2010-04-09,1264434.7,0,57.0,2.85,131.941,5.435
23,2010-04-16,1288823.72,0,44.0,2.88,131.981,5.435
23,2010-04-23,1315023.08,0,46.0,2.9,132.023,5.435
23,2010-04-30,1259414.52,0,45.0,2.94,132.064,5.435
23,2010-05-07,1365552.28,0,61.0,2.98,132.106,5.435
23,2010-05-14,1303055.09,0,45.0,2.98,132.152,5.435
23,2010-05-21,1327424.28,0,58.0,2.96,132.223,5.435
23,2010-05-28,1571158.56,0,69.0,2.91,132.294,5.435
23,2010-06-04,1514435.51,0,65.0,2.86,132.365,5.435
23,2010-06-11,1439432.06,0,58.0,2.83,132.436,5.435
23,2010-06-18,1507708.93,0,60.0,2.8,132.473,5.435
23,2010-06-25,1415204.88,0,70.0,2.81,132.498,5.435
23,2010-07-02,1549113.18,0,65.0,2.82,132.522,5.326
23,2010-07-09,1417535.78,0,77.0,2.81,132.546,5.326
23,2010-07-16,1413124.11,0,74.0,2.8,132.567,5.326
23,2010-07-23,1333634.45,0,70.0,2.78,132.583,5.326
23,2010-07-30,1319773.55,0,70.0,2.79,132.598,5.326
23,2010-08-06,1417013.07,0,70.0,2.79,132.614,5.326
23,2010-08-13,1346345.97,0,67.0,2.81,132.63,5.326
23,2010-08-20,1439901.05,0,69.0,2.8,132.662,5.326
23,2010-08-27,1584623.36,0,63.0,2.77,132.693,5.326
23,2010-09-03,1405119.23,0,73.0,2.74,132.725,5.326
23,2010-09-10,1272842.85,1,63.0,2.72,132.756,5.326
23,2010-09-17,1159132.58,0,55.0,2.72,132.767,5.326
23,2010-09-24,1099055.65,0,58.0,2.72,132.762,5.326
23,2010-10-01,1129909.44,0,62.0,2.72,132.757,5.287
23,2010-10-08,1179851.68,0,51.0,2.78,132.752,5.287
23,2010-10-15,1119809.71,0,46.0,2.88,132.763,5.287
23,2010-10-22,1147503.92,0,43.0,2.92,132.817,5.287
23,2010-10-29,1112871.23,0,49.0,2.94,132.871,5.287
23,2010-11-05,1203119.96,0,37.0,2.94,132.925,5.287
23,2010-11-12,1387953.75,0,36.0,2.96,132.978,5.287
23,2010-11-19,1314994.32,0,42.0,3.03,132.917,5.287
23,2010-11-26,2072685.05,1,35.0,3.07,132.837,5.287
23,2010-12-03,1617025.41,0,34.0,3.06,132.757,5.287
23,2010-12-10,1872365.99,0,20.0,3.13,132.676,5.287
23,2010-12-17,2238573.48,0,23.0,3.14,132.68,5.287
23,2010-12-24,2734277.1,0,23.0,3.15,132.748,5.287
23,2010-12-31,1169773.85,1,19.0,3.18,132.815,5.287
23,2011-01-07,1122034.48,0,28.0,3.19,132.882,5.114
23,2011-01-14,1016756.1,0,18.0,3.22,132.951,5.114
23,2011-01-21,1110706.06,0,16.0,3.23,133.029,5.114
23,2011-01-28,1083657.61,0,11.0,3.24,133.106,5.114
23,2011-02-04,1159438.53,0,14.0,3.24,133.183,5.114
23,2011-02-11,1249786.4,1,22.0,3.26,133.261,5.114
23,2011-02-18,1369971.57,0,27.0,3.26,133.37,5.114
23,2011-02-25,1206917.2,0,17.0,3.28,133.492,5.114
23,2011-03-04,1301185.28,0,21.0,3.44,133.614,5.114
23,2011-03-11,1042043.55,0,29.0,3.6,133.736,5.114
23,2011-03-18,1203682.62,0,37.0,3.63,133.849,5.114
23,2011-03-25,1148624.83,0,29.0,3.62,133.959,5.114
23,2011-04-01,1182694.95,0,29.0,3.64,134.068,4.781
23,2011-04-08,1248901.98,0,37.0,3.72,134.178,4.781
23,2011-04-15,1263680.51,0,46.0,3.82,134.278,4.781
23,2011-04-22,1447301.24,0,40.0,3.92,134.357,4.781
23,2011-04-29,1173307.4,0,54.0,3.99,134.436,4.781
23,2011-05-06,1359921.13,0,50.0,4.08,134.514,4.781
23,2011-05-13,1254914.87,0,55.0,4.1,134.593,4.781
23,2011-05-20,1337617.55,0,57.0,4.1,134.68,4.781
23,2011-05-27,1361945.18,0,63.0,4.03,134.768,4.781
23,2011-06-03,1562161.97,0,67.0,3.97,134.855,4.781
23,2011-06-10,1447028.06,0,65.0,3.92,134.943,4.781
23,2011-06-17,1470520.83,0,61.0,3.87,135.084,4.781
23,2011-06-24,1434036.18,0,64.0,3.85,135.265,4.781
23,2011-07-01,1492507.44,0,66.0,3.82,135.447,4.584
23,2011-07-08,1379488.05,0,70.0,3.78,135.628,4.584
23,2011-07-15,1360520.56,0,70.0,3.83,135.784,4.584
23,2011-07-22,1362144.0,0,77.0,3.88,135.874,4.584
